party_id,party_number,party_name,party_type,tax_reference,country_code,province,city,industry_code,customer_size,risk_level,status,created_date,last_update_date
100000559,PTY100000559,苏州明川物流制造有限公司,ORGANIZATION,9144148633078358,CN,广东省,深圳市,制造,MEDIUM,LOW,ACTIVE,2026-03-14 15:14:00,2026-03-14 15:14:00
100000560,PTY100000560,杭州启元贸易贸易有限公司,ORGANIZATION,9144837919704108,CN,浙江省,杭州市,制造,LARGE,LOW,ACTIVE,2025-10-26 00:09:00,2025-10-26 00:09:00
100000561,PTY100000561,深圳云启贸易有限公司,ORGANIZATION,9144760404918713,CN,广东省,深圳市,制造,MEDIUM,MEDIUM,ACTIVE,2026-02-11 06:36:00,2026-02-11 06:36:00
100000562,PTY100000562,上海安拓制造贸易有限公司,ORGANIZATION,9144501751181123,CN,广东省,深圳市,电子,KEY,MEDIUM,ACTIVE,2025-11-19 13:18:00,2025-11-19 13:18:00
100000563,PTY100000563,深圳智联医疗贸易有限公司,ORGANIZATION,9144610989253293,CN,浙江省,杭州市,医疗,MEDIUM,LOW,ACTIVE,2025-05-26 13:15:00,2025-05-26 13:15:00
100000564,PTY100000564,杭州云启制造有限公司,ORGANIZATION,9144481640831538,CN,浙江省,杭州市,供应链,KEY,MEDIUM,ACTIVE,2024-08-22 08:30:00,2024-08-22 08:30:00
100000565,PTY100000565,苏州远辰医疗制造有限公司,ORGANIZATION,9144389992210078,CN,北京市,北京市,电子,LARGE,MEDIUM,ACTIVE,2024-05-15 13:12:00,2024-05-15 13:12:00
100000566,PTY100000566,苏州远辰贸易制造有限公司,ORGANIZATION,9144850932137059,CN,上海市,上海市,供应链,SMALL,LOW,ACTIVE,2024-10-23 17:51:00,2024-10-23 17:51:00
100000567,PTY100000567,苏州融信供应链贸易有限公司,ORGANIZATION,9144889204983051,CN,浙江省,杭州市,制造,KEY,LOW,ACTIVE,2023-11-02 04:46:00,2023-11-02 04:46:00
100000568,PTY100000568,北京恒越制造制造有限公司,ORGANIZATION,9144929183045661,CN,江苏省,苏州市,物流,MEDIUM,LOW,ACTIVE,2024-07-11 04:56:00,2024-07-11 04:56:00
100000569,PTY100000569,苏州明川供应链制造有限公司,ORGANIZATION,9144459748971547,CN,北京市,北京市,科技,SMALL,LOW,ACTIVE,2025-11-05 02:43:00,2025-11-05 02:43:00
100000570,PTY100000570,上海华盛材料科技有限公司,ORGANIZATION,9144570155147817,CN,江苏省,苏州市,制造,KEY,LOW,ACTIVE,2025-07-12 20:20:00,2025-07-12 20:20:00
100000571,PTY100000571,北京智联物流有限公司,ORGANIZATION,9144831946803418,CN,江苏省,苏州市,医疗,LARGE,LOW,ACTIVE,2024-06-13 07:39:00,2024-06-13 07:39:00
100000572,PTY100000572,北京融信物流贸易有限公司,ORGANIZATION,9144205551507921,CN,北京市,北京市,电子,MEDIUM,LOW,ACTIVE,2024-01-08 03:54:00,2024-01-08 03:54:00
100000573,PTY100000573,上海融信科技供应链有限公司,ORGANIZATION,9144464840076155,CN,北京市,北京市,电子,LARGE,MEDIUM,ACTIVE,2025-09-26 23:20:00,2025-09-26 23:20:00
100000574,PTY100000574,杭州启元材料有限公司,ORGANIZATION,9144913131287942,CN,江苏省,苏州市,物流,LARGE,LOW,ACTIVE,2023-10-28 06:19:00,2023-10-28 06:19:00
100000575,PTY100000575,苏州明川电子供应链有限公司,ORGANIZATION,9144635614187759,CN,北京市,北京市,贸易,LARGE,LOW,ACTIVE,2025-09-04 15:06:00,2025-09-04 15:06:00
100000576,PTY100000576,上海启元制造供应链有限公司,ORGANIZATION,9144391423017823,CN,广东省,深圳市,制造,LARGE,LOW,ACTIVE,2024-07-26 02:35:00,2024-07-26 02:35:00
100000577,PTY100000577,深圳恒越供应链供应链有限公司,ORGANIZATION,9144863787984130,CN,浙江省,杭州市,供应链,MEDIUM,MEDIUM,ACTIVE,2026-03-04 08:46:00,2026-03-04 08:46:00
100000578,PTY100000578,北京智联供应链供应链有限公司,ORGANIZATION,9144974913811741,CN,上海市,上海市,贸易,LARGE,LOW,ACTIVE,2025-02-27 00:44:00,2025-02-27 00:44:00
100000579,PTY100000579,杭州融信制造有限公司,ORGANIZATION,9144485344922115,CN,上海市,上海市,供应链,KEY,HIGH,ACTIVE,2025-12-13 04:46:00,2025-12-13 04:46:00
100000580,PTY100000580,胡凯,ORGANIZATION,9144723956057063,CN,北京市,北京市,医疗,SMALL,MEDIUM,ACTIVE,2025-04-02 21:14:00,2025-04-02 21:14:00
100000581,PTY100000581,苏州恒越供应链贸易有限公司,ORGANIZATION,9144108000381948,CN,上海市,上海市,科技,LARGE,MEDIUM,ACTIVE,2024-05-02 05:40:00,2024-05-02 05:40:00
100000582,PTY100000582,杭州远辰科技供应链有限公司,ORGANIZATION,9144986427352953,CN,江苏省,苏州市,物流,KEY,MEDIUM,ACTIVE,2024-08-20 01:17:00,2024-08-20 01:17:00
100000583,PTY100000583,杭州启元物流科技有限公司,ORGANIZATION,9144769496501041,CN,广东省,深圳市,科技,SMALL,LOW,ACTIVE,2024-10-10 15:59:00,2024-10-10 15:59:00
100000584,PTY100000584,孙娜,ORGANIZATION,9144757794303899,CN,上海市,上海市,贸易,MEDIUM,LOW,ACTIVE,2025-04-11 20:05:00,2025-04-11 20:05:00
100000585,PTY100000585,深圳启元医疗有限公司,ORGANIZATION,9144704123605871,CN,浙江省,杭州市,物流,KEY,LOW,ACTIVE,2024-11-06 17:22:00,2024-11-06 17:22:00
100000586,PTY100000586,北京云启贸易有限公司,ORGANIZATION,9144720740187890,CN,北京市,北京市,物流,MEDIUM,HIGH,ACTIVE,2025-12-27 02:19:00,2025-12-27 02:19:00
100000587,PTY100000587,北京云启材料有限公司,ORGANIZATION,9144867442161357,CN,北京市,北京市,科技,SMALL,LOW,ACTIVE,2024-01-15 14:11:00,2024-01-15 14:11:00
100000588,PTY100000588,深圳启元物流科技有限公司,ORGANIZATION,9144848916986132,CN,上海市,上海市,科技,MEDIUM,LOW,ACTIVE,2024-10-10 18:28:00,2024-10-10 18:28:00
100000589,PTY100000589,深圳云启物流科技有限公司,ORGANIZATION,9144529441262209,CN,广东省,深圳市,供应链,LARGE,HIGH,ACTIVE,2024-05-24 13:49:00,2024-05-24 13:49:00
100000590,PTY100000590,苏州嘉禾医疗供应链有限公司,ORGANIZATION,9144111167471727,CN,北京市,北京市,物流,SMALL,LOW,ACTIVE,2025-09-17 08:44:00,2025-09-17 08:44:00
100000591,PTY100000591,北京明川制造贸易有限公司,ORGANIZATION,9144385916438180,CN,江苏省,苏州市,电子,SMALL,LOW,ACTIVE,2025-06-10 14:06:00,2025-06-10 14:06:00
100000592,PTY100000592,深圳明川供应链有限公司,ORGANIZATION,9144257789996016,CN,浙江省,杭州市,材料,SMALL,MEDIUM,ACTIVE,2024-07-08 12:32:00,2024-07-08 12:32:00
100000593,PTY100000593,苏州远辰贸易供应链有限公司,ORGANIZATION,9144787984883121,CN,广东省,深圳市,供应链,LARGE,LOW,ACTIVE,2024-10-29 21:46:00,2024-10-29 21:46:00
100000594,PTY100000594,杭州融信贸易有限公司,ORGANIZATION,9144505108428934,CN,广东省,深圳市,科技,MEDIUM,LOW,ACTIVE,2025-10-08 00:01:00,2025-10-08 00:01:00
100000595,PTY100000595,杭州云启电子有限公司,ORGANIZATION,9144924248209193,CN,北京市,北京市,供应链,KEY,LOW,ACTIVE,2024-07-08 11:32:00,2024-07-08 11:32:00
100000596,PTY100000596,杭州智联医疗科技有限公司,ORGANIZATION,9144696484220660,CN,广东省,深圳市,供应链,KEY,LOW,ACTIVE,2024-12-15 10:15:00,2024-12-15 10:15:00
100000597,PTY100000597,北京安拓贸易制造有限公司,ORGANIZATION,9144902616026842,CN,北京市,北京市,贸易,KEY,LOW,ACTIVE,2024-03-31 17:24:00,2024-03-31 17:24:00
100000598,PTY100000598,苏州华盛物流有限公司,ORGANIZATION,9144589382314504,CN,江苏省,苏州市,科技,MEDIUM,LOW,ACTIVE,2024-10-17 10:49:00,2024-10-17 10:49:00
100000599,PTY100000599,杭州远辰物流制造有限公司,ORGANIZATION,9144843180961540,CN,浙江省,杭州市,电子,SMALL,LOW,ACTIVE,2024-07-11 07:13:00,2024-07-11 07:13:00
100000600,PTY100000600,杭州启元电子制造有限公司,ORGANIZATION,9144208676590338,CN,江苏省,苏州市,制造,MEDIUM,LOW,ACTIVE,2024-04-09 18:42:00,2024-04-09 18:42:00
100000601,PTY100000601,苏州嘉禾电子科技有限公司,ORGANIZATION,9144942545701359,CN,广东省,深圳市,科技,LARGE,HIGH,ACTIVE,2024-12-01 11:30:00,2024-12-01 11:30:00
100000602,PTY100000602,苏州明川贸易有限公司,ORGANIZATION,9144799914635605,CN,上海市,上海市,贸易,LARGE,LOW,ACTIVE,2025-12-07 02:48:00,2025-12-07 02:48:00
100000603,PTY100000603,苏州启元供应链贸易有限公司,ORGANIZATION,9144438016137629,CN,上海市,上海市,医疗,KEY,LOW,ACTIVE,2026-02-05 03:45:00,2026-02-05 03:45:00
100000604,PTY100000604,上海云启科技制造有限公司,ORGANIZATION,9144466683442611,CN,北京市,北京市,贸易,KEY,LOW,ACTIVE,2024-05-11 15:16:00,2024-05-11 15:16:00
100000605,PTY100000605,北京明川贸易贸易有限公司,ORGANIZATION,9144727726676482,CN,广东省,深圳市,供应链,SMALL,MEDIUM,ACTIVE,2025-09-30 12:56:00,2025-09-30 12:56:00
100000606,PTY100000606,北京恒越电子贸易有限公司,ORGANIZATION,9144969442983071,CN,浙江省,杭州市,供应链,MEDIUM,LOW,ACTIVE,2024-03-25 22:00:00,2024-03-25 22:00:00
100000607,PTY100000607,杭州安拓医疗贸易有限公司,ORGANIZATION,9144255749522616,CN,广东省,深圳市,供应链,SMALL,MEDIUM,ACTIVE,2026-01-08 18:48:00,2026-01-08 18:48:00
100000608,PTY100000608,上海启元物流贸易有限公司,ORGANIZATION,9144817289530468,CN,浙江省,杭州市,医疗,LARGE,LOW,ACTIVE,2024-03-07 16:27:00,2024-03-07 16:27:00
100000609,PTY100000609,北京云启电子制造有限公司,ORGANIZATION,9144917581867825,CN,江苏省,苏州市,材料,LARGE,LOW,ACTIVE,2024-03-16 13:32:00,2024-03-16 13:32:00
100000610,PTY100000610,北京恒越物流供应链有限公司,ORGANIZATION,9144129848451208,CN,北京市,北京市,制造,LARGE,MEDIUM,ACTIVE,2024-02-21 11:34:00,2024-02-21 11:34:00
100000611,PTY100000611,杭州嘉禾电子有限公司,ORGANIZATION,9144407302026538,CN,浙江省,杭州市,供应链,MEDIUM,LOW,ACTIVE,2024-11-06 11:50:00,2024-11-06 11:50:00
100000612,PTY100000612,深圳恒越材料贸易有限公司,ORGANIZATION,9144439117117404,CN,浙江省,杭州市,制造,LARGE,LOW,ACTIVE,2025-01-28 09:00:00,2025-01-28 09:00:00
100000613,PTY100000613,杭州恒越材料有限公司,ORGANIZATION,9144797127038312,CN,江苏省,苏州市,材料,LARGE,LOW,ACTIVE,2024-04-25 16:02:00,2024-04-25 16:02:00
100000614,PTY100000614,杭州华盛供应链科技有限公司,ORGANIZATION,9144187280843357,CN,北京市,北京市,材料,KEY,LOW,ACTIVE,2025-03-02 19:21:00,2025-03-02 19:21:00
100000615,PTY100000615,苏州云启材料科技有限公司,ORGANIZATION,9144399718641743,CN,广东省,深圳市,贸易,KEY,LOW,ACTIVE,2024-11-21 06:51:00,2024-11-21 06:51:00
100000616,PTY100000616,深圳嘉禾医疗科技有限公司,ORGANIZATION,9144130173363731,CN,北京市,北京市,物流,SMALL,MEDIUM,ACTIVE,2025-09-02 19:42:00,2025-09-02 19:42:00
100000617,PTY100000617,苏州安拓医疗科技有限公司,ORGANIZATION,9144706992858937,CN,北京市,北京市,材料,LARGE,MEDIUM,ACTIVE,2025-05-04 23:53:00,2025-05-04 23:53:00
100000618,PTY100000618,深圳启元贸易贸易有限公司,ORGANIZATION,9144250615460702,CN,广东省,深圳市,制造,SMALL,MEDIUM,ACTIVE,2024-03-30 19:29:00,2024-03-30 19:29:00
100000619,PTY100000619,深圳安拓物流贸易有限公司,ORGANIZATION,9144590516423346,CN,北京市,北京市,制造,SMALL,LOW,ACTIVE,2024-09-15 21:08:00,2024-09-15 21:08:00
100000620,PTY100000620,深圳嘉禾供应链科技有限公司,ORGANIZATION,9144118879854955,CN,浙江省,杭州市,医疗,KEY,HIGH,ACTIVE,2024-02-15 03:18:00,2024-02-15 03:18:00
100000621,PTY100000621,深圳恒越电子贸易有限公司,ORGANIZATION,9144918739650407,CN,上海市,上海市,医疗,LARGE,MEDIUM,ACTIVE,2024-09-27 23:02:00,2024-09-27 23:02:00
100000622,PTY100000622,苏州智联电子制造有限公司,ORGANIZATION,9144219420001511,CN,北京市,北京市,供应链,MEDIUM,LOW,ACTIVE,2025-12-05 22:36:00,2025-12-05 22:36:00
100000623,PTY100000623,杭州华盛医疗科技有限公司,ORGANIZATION,9144528293890109,CN,江苏省,苏州市,贸易,KEY,LOW,ACTIVE,2023-10-31 13:47:00,2023-10-31 13:47:00
100000624,PTY100000624,深圳云启科技贸易有限公司,ORGANIZATION,9144275927050476,CN,广东省,深圳市,电子,SMALL,LOW,ACTIVE,2025-03-05 00:24:00,2025-03-05 00:24:00
100000625,PTY100000625,深圳明川医疗科技有限公司,ORGANIZATION,9144894938726113,CN,浙江省,杭州市,供应链,KEY,LOW,ACTIVE,2025-10-03 23:53:00,2025-10-03 23:53:00
100000626,PTY100000626,北京智联科技有限公司,ORGANIZATION,9144878595205829,CN,北京市,北京市,医疗,KEY,LOW,ACTIVE,2024-08-17 22:18:00,2024-08-17 22:18:00
100000627,PTY100000627,深圳华盛物流贸易有限公司,ORGANIZATION,9144699029719611,CN,北京市,北京市,制造,LARGE,HIGH,ACTIVE,2025-12-30 04:37:00,2025-12-30 04:37:00
100000628,PTY100000628,苏州安拓贸易制造有限公司,ORGANIZATION,9144254123923665,CN,北京市,北京市,贸易,LARGE,LOW,ACTIVE,2026-01-01 04:44:00,2026-01-01 04:44:00
100000629,PTY100000629,上海远辰制造科技有限公司,ORGANIZATION,9144213900680896,CN,北京市,北京市,科技,LARGE,MEDIUM,ACTIVE,2024-11-02 06:58:00,2024-11-02 06:58:00
100000630,PTY100000630,北京融信物流科技有限公司,ORGANIZATION,9144863792714260,CN,北京市,北京市,供应链,SMALL,LOW,ACTIVE,2024-06-09 09:51:00,2024-06-09 09:51:00
100000631,PTY100000631,杭州融信电子科技有限公司,ORGANIZATION,9144375165763588,CN,广东省,深圳市,材料,SMALL,LOW,ACTIVE,2023-12-04 02:56:00,2023-12-04 02:56:00
100000632,PTY100000632,上海华盛材料贸易有限公司,ORGANIZATION,9144524333456237,CN,北京市,北京市,电子,KEY,LOW,ACTIVE,2026-02-27 15:16:00,2026-02-27 15:16:00
100000633,PTY100000633,深圳安拓医疗贸易有限公司,ORGANIZATION,9144136375278493,CN,浙江省,杭州市,贸易,LARGE,LOW,ACTIVE,2024-02-22 13:45:00,2024-02-22 13:45:00
100000634,PTY100000634,深圳融信材料有限公司,ORGANIZATION,9144741037631318,CN,北京市,北京市,电子,KEY,LOW,ACTIVE,2024-05-30 00:57:00,2024-05-30 00:57:00
100000635,PTY100000635,深圳嘉禾材料供应链有限公司,ORGANIZATION,9144474621747719,CN,北京市,北京市,材料,MEDIUM,LOW,ACTIVE,2026-02-14 14:49:00,2026-02-14 14:49:00
100000636,PTY100000636,北京安拓贸易供应链有限公司,ORGANIZATION,9144405086717756,CN,上海市,上海市,物流,KEY,LOW,ACTIVE,2025-12-12 10:30:00,2025-12-12 10:30:00
100000637,PTY100000637,杭州明川科技科技有限公司,ORGANIZATION,9144625115615201,CN,浙江省,杭州市,电子,MEDIUM,LOW,ACTIVE,2024-09-17 12:25:00,2024-09-17 12:25:00
100000638,PTY100000638,李峰,ORGANIZATION,9144982531551438,CN,江苏省,苏州市,供应链,MEDIUM,LOW,ACTIVE,2025-11-10 13:02:00,2025-11-10 13:02:00
100000639,PTY100000639,深圳远辰制造贸易有限公司,ORGANIZATION,9144497824023687,CN,广东省,深圳市,供应链,LARGE,LOW,ACTIVE,2025-07-21 03:12:00,2025-07-21 03:12:00
100000640,PTY100000640,上海嘉禾制造供应链有限公司,ORGANIZATION,9144184924814275,CN,上海市,上海市,物流,SMALL,LOW,ACTIVE,2024-10-13 14:29:00,2024-10-13 14:29:00
100000641,PTY100000641,北京恒越医疗贸易有限公司,ORGANIZATION,9144717166397458,CN,江苏省,苏州市,制造,KEY,LOW,ACTIVE,2023-10-20 01:23:00,2023-10-20 01:23:00
100000642,PTY100000642,苏州启元供应链制造有限公司,ORGANIZATION,9144553875393983,CN,江苏省,苏州市,医疗,LARGE,HIGH,ACTIVE,2025-09-15 13:27:00,2025-09-15 13:27:00
100000643,PTY100000643,苏州融信贸易科技有限公司,ORGANIZATION,9144324399272841,CN,上海市,上海市,贸易,MEDIUM,MEDIUM,ACTIVE,2024-03-20 14:20:00,2024-03-20 14:20:00
100000644,PTY100000644,杭州启元电子制造有限公司,ORGANIZATION,9144600342453983,CN,北京市,北京市,医疗,KEY,LOW,ACTIVE,2025-09-18 15:01:00,2025-09-18 15:01:00
100000645,PTY100000645,杭州远辰电子制造有限公司,ORGANIZATION,9144959540732998,CN,广东省,深圳市,电子,KEY,MEDIUM,ACTIVE,2024-09-15 06:43:00,2024-09-15 06:43:00
100000646,PTY100000646,杭州嘉禾供应链贸易有限公司,ORGANIZATION,9144450401127310,CN,江苏省,苏州市,供应链,MEDIUM,LOW,ACTIVE,2025-10-26 23:25:00,2025-10-26 23:25:00
100000647,PTY100000647,苏州安拓电子有限公司,ORGANIZATION,9144405889038053,CN,北京市,北京市,电子,SMALL,LOW,ACTIVE,2025-10-12 18:02:00,2025-10-12 18:02:00
100000648,PTY100000648,深圳智联材料供应链有限公司,ORGANIZATION,9144842521704153,CN,北京市,北京市,材料,KEY,LOW,ACTIVE,2024-02-06 15:47:00,2024-02-06 15:47:00
100000649,PTY100000649,苏州远辰电子贸易有限公司,ORGANIZATION,9144371760369583,CN,北京市,北京市,医疗,MEDIUM,MEDIUM,ACTIVE,2025-05-13 12:35:00,2025-05-13 12:35:00
100000650,PTY100000650,深圳智联贸易制造有限公司,ORGANIZATION,9144350603739853,CN,北京市,北京市,医疗,LARGE,LOW,ACTIVE,2025-12-29 10:44:00,2025-12-29 10:44:00
100000651,PTY100000651,杭州云启物流制造有限公司,ORGANIZATION,9144186974767606,CN,浙江省,杭州市,医疗,KEY,LOW,ACTIVE,2024-04-17 06:57:00,2024-04-17 06:57:00
100000652,PTY100000652,深圳华盛科技贸易有限公司,ORGANIZATION,9144762264135789,CN,浙江省,杭州市,电子,SMALL,LOW,ACTIVE,2025-10-10 16:59:00,2025-10-10 16:59:00
100000653,PTY100000653,杭州嘉禾科技制造有限公司,ORGANIZATION,9144152256872536,CN,江苏省,苏州市,材料,MEDIUM,MEDIUM,ACTIVE,2026-01-31 11:52:00,2026-01-31 11:52:00
100000654,PTY100000654,深圳嘉禾制造贸易有限公司,ORGANIZATION,9144845133689431,CN,广东省,深圳市,物流,KEY,MEDIUM,ACTIVE,2024-12-14 07:09:00,2024-12-14 07:09:00
100000655,PTY100000655,上海智联制造贸易有限公司,ORGANIZATION,9144518383128081,CN,浙江省,杭州市,物流,LARGE,MEDIUM,ACTIVE,2025-03-19 14:53:00,2025-03-19 14:53:00
100000656,PTY100000656,上海远辰医疗供应链有限公司,ORGANIZATION,9144510019932107,CN,广东省,深圳市,供应链,KEY,LOW,ACTIVE,2025-02-15 09:15:00,2025-02-15 09:15:00
100000657,PTY100000657,北京明川医疗制造有限公司,ORGANIZATION,9144311876974610,CN,上海市,上海市,医疗,MEDIUM,MEDIUM,ACTIVE,2024-11-25 21:38:00,2024-11-25 21:38:00
100000658,PTY100000658,苏州云启材料供应链有限公司,ORGANIZATION,9144670376913774,CN,上海市,上海市,电子,KEY,LOW,ACTIVE,2025-06-12 12:57:00,2025-06-12 12:57:00
100000659,PTY100000659,杭州智联贸易供应链有限公司,ORGANIZATION,9144530681109044,CN,江苏省,苏州市,供应链,SMALL,MEDIUM,ACTIVE,2025-12-25 04:36:00,2025-12-25 04:36:00
100000660,PTY100000660,上海启元供应链有限公司,ORGANIZATION,9144284602836620,CN,浙江省,杭州市,材料,SMALL,HIGH,ACTIVE,2024-01-15 21:46:00,2024-01-15 21:46:00
100000661,PTY100000661,上海恒越贸易贸易有限公司,ORGANIZATION,9144124974942148,CN,上海市,上海市,物流,KEY,LOW,ACTIVE,2024-01-24 16:46:00,2024-01-24 16:46:00
100000662,PTY100000662,杭州融信供应链科技有限公司,ORGANIZATION,9144552530608738,CN,浙江省,杭州市,物流,KEY,MEDIUM,ACTIVE,2024-04-15 06:28:00,2024-04-15 06:28:00
100000663,PTY100000663,深圳智联物流供应链有限公司,ORGANIZATION,9144641156424006,CN,北京市,北京市,物流,MEDIUM,LOW,ACTIVE,2025-11-29 14:45:00,2025-11-29 14:45:00
100000664,PTY100000664,深圳明川电子有限公司,ORGANIZATION,9144100220580048,CN,广东省,深圳市,材料,MEDIUM,MEDIUM,ACTIVE,2024-01-08 01:19:00,2024-01-08 01:19:00
100000665,PTY100000665,苏州明川科技贸易有限公司,ORGANIZATION,9144641137880946,CN,广东省,深圳市,电子,LARGE,LOW,ACTIVE,2024-01-12 18:03:00,2024-01-12 18:03:00
100000666,PTY100000666,杭州融信电子供应链有限公司,ORGANIZATION,9144991088290822,CN,江苏省,苏州市,材料,LARGE,LOW,ACTIVE,2024-05-19 18:16:00,2024-05-19 18:16:00
100000667,PTY100000667,杭州嘉禾材料科技有限公司,ORGANIZATION,9144263750394478,CN,广东省,深圳市,电子,LARGE,MEDIUM,ACTIVE,2025-10-30 20:32:00,2025-10-30 20:32:00
100000668,PTY100000668,苏州嘉禾材料有限公司,ORGANIZATION,9144994154477344,CN,北京市,北京市,材料,KEY,LOW,ACTIVE,2026-02-26 15:36:00,2026-02-26 15:36:00
100000669,PTY100000669,上海远辰科技科技有限公司,ORGANIZATION,9144362595765001,CN,北京市,北京市,材料,LARGE,HIGH,ACTIVE,2025-10-30 22:04:00,2025-10-30 22:04:00
100000670,PTY100000670,深圳明川材料贸易有限公司,ORGANIZATION,9144773994521359,CN,浙江省,杭州市,供应链,KEY,LOW,ACTIVE,2024-10-05 05:21:00,2024-10-05 05:21:00
100000671,PTY100000671,徐伟娜,ORGANIZATION,9144389692414551,CN,北京市,北京市,医疗,SMALL,LOW,ACTIVE,2023-11-27 05:46:00,2023-11-27 05:46:00
100000672,PTY100000672,北京嘉禾物流有限公司,ORGANIZATION,9144803372961037,CN,广东省,深圳市,医疗,SMALL,LOW,ACTIVE,2023-10-23 00:10:00,2023-10-23 00:10:00
100000673,PTY100000673,北京融信贸易科技有限公司,ORGANIZATION,9144207463049147,CN,浙江省,杭州市,制造,LARGE,LOW,ACTIVE,2024-06-06 16:30:00,2024-06-06 16:30:00
100000674,PTY100000674,苏州启元电子有限公司,ORGANIZATION,9144938005546431,CN,广东省,深圳市,材料,LARGE,HIGH,ACTIVE,2024-02-01 15:49:00,2024-02-01 15:49:00
100000675,PTY100000675,深圳恒越制造供应链有限公司,ORGANIZATION,9144259610829349,CN,上海市,上海市,贸易,MEDIUM,MEDIUM,ACTIVE,2023-12-28 21:56:00,2023-12-28 21:56:00
100000676,PTY100000676,上海智联供应链科技有限公司,ORGANIZATION,9144958619293486,CN,北京市,北京市,材料,KEY,LOW,ACTIVE,2023-11-27 02:01:00,2023-11-27 02:01:00
100000677,PTY100000677,苏州恒越物流有限公司,ORGANIZATION,9144227844534061,CN,北京市,北京市,制造,KEY,HIGH,ACTIVE,2024-07-30 07:25:00,2024-07-30 07:25:00
100000678,PTY100000678,北京启元科技有限公司,ORGANIZATION,9144474867614992,CN,江苏省,苏州市,物流,SMALL,LOW,ACTIVE,2023-12-16 11:51:00,2023-12-16 11:51:00
100000679,PTY100000679,深圳远辰电子制造有限公司,ORGANIZATION,9144978673979445,CN,江苏省,苏州市,电子,MEDIUM,LOW,ACTIVE,2025-09-24 05:47:00,2025-09-24 05:47:00
100000680,PTY100000680,上海启元医疗有限公司,ORGANIZATION,9144250547423301,CN,广东省,深圳市,电子,SMALL,MEDIUM,ACTIVE,2025-04-23 15:13:00,2025-04-23 15:13:00
100000681,PTY100000681,苏州远辰供应链有限公司,ORGANIZATION,9144880519032210,CN,浙江省,杭州市,制造,MEDIUM,LOW,ACTIVE,2026-03-13 08:47:00,2026-03-13 08:47:00
100000682,PTY100000682,杭州安拓供应链有限公司,ORGANIZATION,9144542966651180,CN,上海市,上海市,物流,LARGE,LOW,ACTIVE,2024-10-06 14:38:00,2024-10-06 14:38:00
100000683,PTY100000683,杭州启元制造贸易有限公司,ORGANIZATION,9144150443876130,CN,上海市,上海市,电子,KEY,LOW,ACTIVE,2026-02-17 16:45:00,2026-02-17 16:45:00
100000684,PTY100000684,深圳智联电子制造有限公司,ORGANIZATION,9144669768300871,CN,浙江省,杭州市,医疗,KEY,LOW,ACTIVE,2025-05-02 10:36:00,2025-05-02 10:36:00
100000685,PTY100000685,苏州智联科技制造有限公司,ORGANIZATION,9144420079353924,CN,北京市,北京市,供应链,KEY,LOW,ACTIVE,2026-01-28 00:31:00,2026-01-28 00:31:00
100000686,PTY100000686,北京恒越医疗科技有限公司,ORGANIZATION,9144249915002578,CN,江苏省,苏州市,科技,MEDIUM,LOW,ACTIVE,2024-11-24 16:32:00,2024-11-24 16:32:00
100000687,PTY100000687,苏州融信医疗有限公司,ORGANIZATION,9144413097857408,CN,上海市,上海市,医疗,MEDIUM,LOW,ACTIVE,2024-08-27 20:45:00,2024-08-27 20:45:00
100000688,PTY100000688,上海云启制造有限公司,ORGANIZATION,9144438154023477,CN,上海市,上海市,物流,LARGE,LOW,ACTIVE,2025-09-13 18:54:00,2025-09-13 18:54:00
100000689,PTY100000689,深圳智联材料贸易有限公司,ORGANIZATION,9144685151357195,CN,浙江省,杭州市,贸易,KEY,LOW,ACTIVE,2025-03-30 08:12:00,2025-03-30 08:12:00
100000690,PTY100000690,杭州安拓物流贸易有限公司,ORGANIZATION,9144504665249306,CN,广东省,深圳市,电子,SMALL,HIGH,ACTIVE,2025-08-16 00:47:00,2025-08-16 00:47:00
100000691,PTY100000691,杭州华盛电子有限公司,ORGANIZATION,9144822271927326,CN,上海市,上海市,科技,KEY,MEDIUM,ACTIVE,2024-04-24 15:26:00,2024-04-24 15:26:00
100000692,PTY100000692,北京恒越贸易供应链有限公司,ORGANIZATION,9144289805533902,CN,浙江省,杭州市,制造,MEDIUM,LOW,ACTIVE,2026-03-09 02:43:00,2026-03-09 02:43:00
100000693,PTY100000693,杭州华盛制造有限公司,ORGANIZATION,9144275669129509,CN,浙江省,杭州市,材料,KEY,LOW,ACTIVE,2025-01-12 19:16:00,2025-01-12 19:16:00
100000694,PTY100000694,北京明川物流科技有限公司,ORGANIZATION,9144725607155202,CN,浙江省,杭州市,供应链,KEY,LOW,ACTIVE,2025-10-20 04:26:00,2025-10-20 04:26:00
100000695,PTY100000695,苏州智联材料有限公司,ORGANIZATION,9144223940626315,CN,广东省,深圳市,材料,KEY,MEDIUM,ACTIVE,2025-08-07 00:16:00,2025-08-07 00:16:00
100000696,PTY100000696,深圳融信电子科技有限公司,ORGANIZATION,9144296830234161,CN,广东省,深圳市,科技,KEY,LOW,ACTIVE,2025-04-24 06:52:00,2025-04-24 06:52:00
100000697,PTY100000697,深圳智联电子制造有限公司,ORGANIZATION,9144858769891128,CN,江苏省,苏州市,科技,SMALL,LOW,ACTIVE,2026-03-19 23:11:00,2026-03-19 23:11:00
