party_id,party_name,party_type,tax_reference,industry_code,customer_size,risk_level,province,city,status
100000878,上海远辰供应链科技有限公司,ORGANIZATION,9144680092459342,材料,LARGE,MEDIUM,浙江省,杭州市,ACTIVE
100000879,苏州华盛制造有限公司,ORGANIZATION,9144184912897310,制造,KEY,LOW,上海市,上海市,ACTIVE
100000880,上海嘉禾医疗制造有限公司,ORGANIZATION,9144513995287401,贸易,KEY,LOW,浙江省,杭州市,ACTIVE
100000881,上海融信制造制造有限公司,ORGANIZATION,9144736241438676,科技,KEY,LOW,上海市,上海市,ACTIVE
100000882,北京华盛物流供应链有限公司,ORGANIZATION,9144488948587482,医疗,KEY,LOW,广东省,深圳市,ACTIVE
100000883,北京融信贸易科技有限公司,ORGANIZATION,9144387882871978,医疗,LARGE,LOW,上海市,上海市,ACTIVE
100000884,深圳云启制造供应链有限公司,ORGANIZATION,9144117442749330,制造,LARGE,LOW,北京市,北京市,ACTIVE
100000885,深圳恒越材料制造有限公司,ORGANIZATION,9144706045596455,贸易,KEY,LOW,上海市,上海市,ACTIVE
100000886,李军,ORGANIZATION,9144204336712151,医疗,MEDIUM,MEDIUM,北京市,北京市,ACTIVE
100000887,上海安拓制造供应链有限公司,ORGANIZATION,9144859730561313,电子,SMALL,MEDIUM,广东省,深圳市,ACTIVE
100000888,苏州恒越物流贸易有限公司,ORGANIZATION,9144240780948123,电子,LARGE,HIGH,北京市,北京市,ACTIVE
100000889,杭州明川科技制造有限公司,ORGANIZATION,9144432382354922,医疗,LARGE,LOW,江苏省,苏州市,ACTIVE
100000890,苏州云启材料有限公司,ORGANIZATION,9144162689050792,科技,MEDIUM,HIGH,江苏省,苏州市,ACTIVE
100000891,杭州安拓材料科技有限公司,ORGANIZATION,9144455086879755,贸易,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000892,上海恒越材料制造有限公司,ORGANIZATION,9144436567693945,电子,LARGE,LOW,北京市,北京市,ACTIVE
100000893,上海启元电子供应链有限公司,ORGANIZATION,9144465229617945,供应链,KEY,LOW,上海市,上海市,ACTIVE
100000894,杭州融信制造供应链有限公司,ORGANIZATION,9144624733713616,材料,MEDIUM,HIGH,上海市,上海市,ACTIVE
100000895,杭州恒越供应链供应链有限公司,ORGANIZATION,9144853444018469,材料,MEDIUM,MEDIUM,上海市,上海市,ACTIVE
100000896,北京华盛电子制造有限公司,ORGANIZATION,9144157301113148,科技,SMALL,LOW,北京市,北京市,ACTIVE
100000897,苏州远辰电子有限公司,ORGANIZATION,9144402322157158,医疗,KEY,LOW,北京市,北京市,ACTIVE
100000898,上海恒越制造贸易有限公司,ORGANIZATION,9144905146426733,电子,MEDIUM,MEDIUM,上海市,上海市,ACTIVE
100000899,上海启元医疗制造有限公司,ORGANIZATION,9144533769851979,电子,SMALL,MEDIUM,江苏省,苏州市,ACTIVE
100000900,深圳华盛供应链贸易有限公司,ORGANIZATION,9144125001288853,制造,SMALL,HIGH,北京市,北京市,ACTIVE
100000901,杭州恒越电子制造有限公司,ORGANIZATION,9144238277154438,物流,SMALL,MEDIUM,上海市,上海市,ACTIVE
100000902,上海安拓医疗科技有限公司,ORGANIZATION,9144856167951271,贸易,SMALL,LOW,江苏省,苏州市,ACTIVE
100000903,杭州智联电子制造有限公司,ORGANIZATION,9144187788576613,供应链,LARGE,HIGH,上海市,上海市,ACTIVE
100000904,苏州融信贸易供应链有限公司,ORGANIZATION,9144363606081275,材料,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000905,上海嘉禾材料供应链有限公司,ORGANIZATION,9144423193600414,制造,SMALL,LOW,广东省,深圳市,ACTIVE
100000906,北京恒越供应链制造有限公司,ORGANIZATION,9144717054853972,科技,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000907,苏州启元医疗供应链有限公司,ORGANIZATION,9144978643504522,科技,KEY,LOW,上海市,上海市,ACTIVE
100000908,苏州华盛材料制造有限公司,ORGANIZATION,9144247977405186,材料,SMALL,MEDIUM,江苏省,苏州市,ACTIVE
100000909,北京启元科技科技有限公司,ORGANIZATION,9144814868046792,贸易,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000910,深圳华盛科技贸易有限公司,ORGANIZATION,9144247729257045,贸易,LARGE,HIGH,江苏省,苏州市,ACTIVE
100000911,苏州安拓材料科技有限公司,ORGANIZATION,9144399377063955,电子,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000912,杭州远辰医疗贸易有限公司,ORGANIZATION,9144735368693334,物流,MEDIUM,HIGH,广东省,深圳市,ACTIVE
100000913,杭州远辰物流有限公司,ORGANIZATION,9144856340376836,物流,MEDIUM,LOW,上海市,上海市,ACTIVE
100000914,深圳华盛贸易科技有限公司,ORGANIZATION,9144701116906182,科技,SMALL,LOW,北京市,北京市,ACTIVE
100000915,上海云启科技供应链有限公司,ORGANIZATION,9144276830955456,电子,SMALL,LOW,北京市,北京市,ACTIVE
100000916,杭州明川科技制造有限公司,ORGANIZATION,9144702013470702,电子,KEY,LOW,江苏省,苏州市,ACTIVE
100000917,苏州远辰制造制造有限公司,ORGANIZATION,9144193438425787,制造,SMALL,LOW,北京市,北京市,ACTIVE
100000918,杭州智联贸易制造有限公司,ORGANIZATION,9144891562936260,科技,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000919,深圳恒越电子科技有限公司,ORGANIZATION,9144380949375264,材料,KEY,MEDIUM,上海市,上海市,ACTIVE
100000920,苏州启元材料制造有限公司,ORGANIZATION,9144779857141815,制造,SMALL,LOW,浙江省,杭州市,ACTIVE
100000921,杭州嘉禾贸易科技有限公司,ORGANIZATION,9144345316799626,物流,LARGE,LOW,江苏省,苏州市,ACTIVE
100000922,北京远辰科技制造有限公司,ORGANIZATION,9144514545936205,供应链,LARGE,HIGH,广东省,深圳市,ACTIVE
100000923,上海明川电子制造有限公司,ORGANIZATION,9144251333589063,材料,MEDIUM,LOW,广东省,深圳市,ACTIVE
100000924,王凯,ORGANIZATION,9144121692428979,医疗,MEDIUM,LOW,上海市,上海市,ACTIVE
100000925,深圳恒越电子贸易有限公司,ORGANIZATION,9144264536099387,科技,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000926,北京恒越物流贸易有限公司,ORGANIZATION,9144158910261237,电子,SMALL,LOW,江苏省,苏州市,ACTIVE
100000927,杭州融信材料贸易有限公司,ORGANIZATION,9144651244666957,电子,KEY,HIGH,江苏省,苏州市,ACTIVE
100000928,杭州恒越材料有限公司,ORGANIZATION,9144217390112975,电子,KEY,LOW,广东省,深圳市,ACTIVE
100000929,深圳云启材料贸易有限公司,ORGANIZATION,9144368699843878,制造,KEY,LOW,广东省,深圳市,ACTIVE
100000930,深圳远辰科技制造有限公司,ORGANIZATION,9144997457984940,医疗,LARGE,HIGH,江苏省,苏州市,ACTIVE
100000931,苏州智联科技有限公司,ORGANIZATION,9144442445855685,材料,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000932,苏州明川制造供应链有限公司,ORGANIZATION,9144528677420870,贸易,KEY,LOW,浙江省,杭州市,ACTIVE
100000933,北京融信医疗贸易有限公司,ORGANIZATION,9144138719322307,物流,SMALL,LOW,北京市,北京市,ACTIVE
100000934,杭州启元科技制造有限公司,ORGANIZATION,9144803475398839,物流,LARGE,MEDIUM,北京市,北京市,ACTIVE
100000935,苏州启元电子有限公司,ORGANIZATION,9144372574083534,科技,KEY,LOW,上海市,上海市,ACTIVE
100000936,上海融信医疗贸易有限公司,ORGANIZATION,9144211010912653,电子,SMALL,MEDIUM,上海市,上海市,ACTIVE
100000937,深圳智联科技制造有限公司,ORGANIZATION,9144901928504939,物流,SMALL,LOW,上海市,上海市,ACTIVE
100000938,深圳明川电子制造有限公司,ORGANIZATION,9144925093015278,材料,SMALL,LOW,广东省,深圳市,ACTIVE
100000939,苏州华盛科技贸易有限公司,ORGANIZATION,9144503157137000,科技,SMALL,LOW,上海市,上海市,ACTIVE
100000940,上海融信材料贸易有限公司,ORGANIZATION,9144222268906781,物流,SMALL,MEDIUM,北京市,北京市,ACTIVE
100000941,上海华盛物流制造有限公司,ORGANIZATION,9144715980882396,电子,SMALL,LOW,广东省,深圳市,ACTIVE
100000942,杨婷,ORGANIZATION,9144141167605954,物流,KEY,LOW,浙江省,杭州市,ACTIVE
100000943,上海明川供应链贸易有限公司,ORGANIZATION,9144550278914838,医疗,MEDIUM,MEDIUM,江苏省,苏州市,ACTIVE
100000944,杭州启元供应链有限公司,ORGANIZATION,9144340801457821,科技,SMALL,LOW,浙江省,杭州市,ACTIVE
100000945,刘军,ORGANIZATION,9144354455629650,贸易,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000946,北京启元制造供应链有限公司,ORGANIZATION,9144917422262939,电子,MEDIUM,LOW,上海市,上海市,ACTIVE
100000947,上海安拓电子制造有限公司,ORGANIZATION,9144349798631496,物流,SMALL,LOW,浙江省,杭州市,ACTIVE
100000948,深圳恒越电子供应链有限公司,ORGANIZATION,9144986413707556,医疗,KEY,LOW,北京市,北京市,ACTIVE
100000949,上海云启制造供应链有限公司,ORGANIZATION,9144276307593791,制造,LARGE,LOW,广东省,深圳市,ACTIVE
100000950,深圳安拓物流供应链有限公司,ORGANIZATION,9144326372293627,贸易,MEDIUM,LOW,广东省,深圳市,ACTIVE
100000951,上海安拓科技供应链有限公司,ORGANIZATION,9144468052591212,贸易,MEDIUM,MEDIUM,广东省,深圳市,ACTIVE
100000952,深圳恒越材料供应链有限公司,ORGANIZATION,9144162063273185,材料,KEY,HIGH,广东省,深圳市,ACTIVE
100000953,上海启元制造科技有限公司,ORGANIZATION,9144296306490608,制造,MEDIUM,LOW,北京市,北京市,ACTIVE
100000954,北京明川物流科技有限公司,ORGANIZATION,9144708069119503,供应链,SMALL,LOW,江苏省,苏州市,ACTIVE
100000955,杭州智联科技有限公司,ORGANIZATION,9144698814231222,科技,SMALL,HIGH,江苏省,苏州市,ACTIVE
100000956,深圳云启医疗贸易有限公司,ORGANIZATION,9144584508130652,制造,LARGE,LOW,浙江省,杭州市,ACTIVE
100000957,苏州启元科技科技有限公司,ORGANIZATION,9144347410351026,制造,KEY,MEDIUM,上海市,上海市,ACTIVE
100000958,深圳启元物流有限公司,ORGANIZATION,9144598953418037,制造,LARGE,LOW,北京市,北京市,ACTIVE
100000959,深圳融信物流制造有限公司,ORGANIZATION,9144697191987559,科技,SMALL,MEDIUM,北京市,北京市,ACTIVE
100000960,杭州华盛科技制造有限公司,ORGANIZATION,9144289864569727,科技,MEDIUM,LOW,上海市,上海市,ACTIVE
100000961,深圳明川供应链制造有限公司,ORGANIZATION,9144411643952893,供应链,MEDIUM,LOW,广东省,深圳市,ACTIVE
100000962,杭州云启科技制造有限公司,ORGANIZATION,9144199944846074,制造,SMALL,LOW,上海市,上海市,ACTIVE
100000963,杭州安拓物流科技有限公司,ORGANIZATION,9144753617796847,医疗,SMALL,LOW,北京市,北京市,ACTIVE
100000964,杭州明川材料制造有限公司,ORGANIZATION,9144793674567080,物流,LARGE,LOW,北京市,北京市,ACTIVE
100000965,杨凯,ORGANIZATION,9144857433944714,供应链,LARGE,LOW,浙江省,杭州市,ACTIVE
100000966,深圳融信材料供应链有限公司,ORGANIZATION,9144914722757966,医疗,MEDIUM,HIGH,北京市,北京市,ACTIVE
100000967,上海远辰科技制造有限公司,ORGANIZATION,9144317216171899,供应链,MEDIUM,MEDIUM,北京市,北京市,ACTIVE
100000968,杭州恒越材料贸易有限公司,ORGANIZATION,9144962367629063,贸易,MEDIUM,LOW,北京市,北京市,ACTIVE
100000969,杭州云启医疗供应链有限公司,ORGANIZATION,9144908823439994,贸易,SMALL,LOW,上海市,上海市,ACTIVE
100000970,苏州智联制造制造有限公司,ORGANIZATION,9144198838847065,制造,MEDIUM,LOW,上海市,上海市,ACTIVE
100000971,北京智联制造供应链有限公司,ORGANIZATION,9144573998202189,供应链,MEDIUM,LOW,北京市,北京市,ACTIVE
100000972,杭州恒越供应链贸易有限公司,ORGANIZATION,9144517566138461,科技,SMALL,LOW,浙江省,杭州市,ACTIVE
100000973,北京云启材料供应链有限公司,ORGANIZATION,9144727128470195,贸易,MEDIUM,MEDIUM,北京市,北京市,ACTIVE
100000974,杭州嘉禾物流有限公司,ORGANIZATION,9144323074980277,电子,KEY,LOW,上海市,上海市,ACTIVE
100000975,北京智联科技供应链有限公司,ORGANIZATION,9144990898910996,电子,KEY,MEDIUM,浙江省,杭州市,ACTIVE
100000976,上海嘉禾制造制造有限公司,ORGANIZATION,9144395371324623,电子,KEY,LOW,广东省,深圳市,ACTIVE
100000977,北京华盛科技科技有限公司,ORGANIZATION,9144725172913772,科技,LARGE,LOW,江苏省,苏州市,ACTIVE
100000978,杭州融信贸易制造有限公司,ORGANIZATION,9144751891123482,科技,SMALL,LOW,江苏省,苏州市,ACTIVE
100000979,北京明川医疗科技有限公司,ORGANIZATION,9144191805683950,材料,LARGE,LOW,上海市,上海市,ACTIVE
100000980,深圳恒越医疗有限公司,ORGANIZATION,9144868474888022,制造,SMALL,LOW,上海市,上海市,ACTIVE
100000981,赵军斌,ORGANIZATION,9144332983280355,科技,KEY,LOW,广东省,深圳市,ACTIVE
100000982,杭州远辰制造供应链有限公司,ORGANIZATION,9144596119835983,物流,LARGE,LOW,北京市,北京市,ACTIVE
100000983,苏州远辰材料供应链有限公司,ORGANIZATION,9144728365240152,制造,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000984,北京安拓科技供应链有限公司,ORGANIZATION,9144847161776424,科技,KEY,LOW,浙江省,杭州市,ACTIVE
100000985,杭州安拓电子贸易有限公司,ORGANIZATION,9144108255163289,物流,LARGE,LOW,江苏省,苏州市,ACTIVE
100000986,杭州明川供应链制造有限公司,ORGANIZATION,9144563763674226,材料,SMALL,LOW,上海市,上海市,ACTIVE
100000987,上海融信制造制造有限公司,ORGANIZATION,9144959623522658,电子,KEY,LOW,上海市,上海市,ACTIVE
100000988,深圳恒越科技有限公司,ORGANIZATION,9144101411186998,供应链,KEY,LOW,江苏省,苏州市,ACTIVE
100000989,李涛凯,ORGANIZATION,9144559329010573,制造,LARGE,LOW,广东省,深圳市,ACTIVE
100000990,上海恒越制造供应链有限公司,ORGANIZATION,9144890756450194,物流,SMALL,LOW,广东省,深圳市,ACTIVE
100000991,深圳安拓科技科技有限公司,ORGANIZATION,9144519166741038,制造,LARGE,HIGH,北京市,北京市,ACTIVE
100000992,杭州启元制造制造有限公司,ORGANIZATION,9144109657852531,制造,LARGE,LOW,上海市,上海市,ACTIVE
100000993,苏州嘉禾物流制造有限公司,ORGANIZATION,9144926786496568,电子,KEY,LOW,江苏省,苏州市,ACTIVE
100000994,深圳恒越材料供应链有限公司,ORGANIZATION,9144140492468631,物流,KEY,LOW,江苏省,苏州市,ACTIVE
100000995,上海安拓制造科技有限公司,ORGANIZATION,9144109143173065,物流,KEY,MEDIUM,江苏省,苏州市,ACTIVE
100000996,上海远辰供应链科技有限公司,ORGANIZATION,9144644215802406,材料,MEDIUM,LOW,上海市,上海市,ACTIVE
100000997,苏州华盛供应链有限公司,ORGANIZATION,9144110318448223,科技,SMALL,LOW,上海市,上海市,ACTIVE
100000998,深圳启元供应链有限公司,ORGANIZATION,9144734845676139,材料,LARGE,MEDIUM,上海市,上海市,ACTIVE
100000999,北京启元制造科技有限公司,ORGANIZATION,9144356974983594,科技,KEY,LOW,广东省,深圳市,ACTIVE
100001000,上海融信科技制造有限公司,ORGANIZATION,9144104016836711,材料,KEY,LOW,浙江省,杭州市,ACTIVE
